Word;Seq_num;Word Count;Word Proportion;Average Proportion;Std Dev;Doc Count;Negative;Positive;Uncertainty;Litigious;Strong_Modal;Weak_Modal;Constraining;Complexity;Syllables;Source
CHATTERER;11876;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHATTERERS;11877;6;2.3484001746067e-10;2.1285150290002707e-10;9.712965391538178e-08;6;0;0;0;0;0;0;0;0;3;12of12inf
CHATTERING;11878;4;1.5656001164044664e-10;8.915225317381073e-11;4.9528884157032036e-08;4;0;0;0;0;0;0;0;0;3;12of12inf
CHATTERS;11879;10;3.914000291011166e-10;3.827043591873669e-10;1.4487428950941442e-07;10;0;0;0;0;0;0;0;0;2;12of12inf
CHATTIER;11880;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHATTIEST;11881;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHATTILY;11882;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHATTINESS;11883;101;3.953140293921278e-09;1.3934615716076326e-09;5.972109856694e-07;8;0;0;0;0;0;0;0;0;3;12of12inf
CHATTINESSES;11884;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHATTING;11885;437;1.7104181271718796e-08;1.3745233222363448e-08;1.188026522689739e-06;301;0;0;0;0;0;0;0;0;2;12of12inf
CHATTY;11886;13;5.088200378314516e-10;2.354931912653218e-10;8.971551809275182e-08;11;0;0;0;0;0;0;0;0;2;12of12inf
CHAUFFEUR;11887;416;1.628224121060645e-08;1.422827284688322e-08;3.069823419224649e-06;253;0;0;0;0;0;0;0;0;2;12of12inf
CHAUFFEURED;11888;695;2.7202302022527607e-08;5.2060033978214334e-08;1.0563279360132334e-05;110;0;0;0;0;0;0;0;0;2;12of12inf
CHAUFFEURING;11889;39;1.5264601134943548e-09;2.3227039690524683e-09;7.966516905952018e-07;32;0;0;0;0;0;0;0;0;3;12of12inf
CHAUFFEURS;11890;1026;4.015764298577457e-08;3.1958381172030095e-08;2.4251223491115965e-06;633;0;0;0;0;0;0;0;0;2;12of12inf
CHAUVINISM;11891;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHAUVINISMS;11892;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHAUVINIST;11893;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHAUVINISTIC;11894;1;3.914000291011166e-11;1.3793209007989777e-11;1.5263212588282154e-08;1;0;0;0;0;0;0;0;0;4;12of12inf
CHAUVINISTICALLY;11895;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;6;12of12inf
CHAUVINISTS;11896;1;3.914000291011166e-11;4.765168197783001e-11;5.2730133487829464e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
CHEAP;11897;4752;1.8599329382885064e-07;3.3104147648034316e-07;1.4065853647467672e-05;2700;0;0;0;0;0;0;0;0;1;12of12inf
CHEAPEN;11898;16;6.262400465617866e-10;4.818091033618723e-10;1.7101750669405984e-07;13;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPENED;11899;12;4.6968003492134e-10;3.738630651747465e-10;1.377780106798863e-07;10;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPENING;11900;13;5.088200378314516e-10;2.9287485332844366e-10;1.1109769937573583e-07;10;0;0;0;0;0;0;0;0;3;12of12inf
CHEAPENS;11901;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPER;11902;12314;4.81969995835115e-07;4.3119594915278766e-07;7.4485800109308946e-06;10078;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPEST;11903;748;2.9276722176763526e-08;2.876739366824938e-08;1.935228340238645e-06;634;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPLY;11904;1294;5.064716376568449e-08;5.0024609804843094e-08;2.5567828778376028e-06;1203;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPNESS;11905;18;7.0452005238201e-10;5.227337891850463e-10;1.8340971618529134e-07;18;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPNESSES;11906;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEAPSKATE;11907;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEAPSKATES;11908;2;7.828000582022332e-11;1.0886738459460587e-10;8.5609107663948e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
CHEAT;11909;598;2.3405721740246774e-08;2.035856876506603e-08;1.9925718507104996e-06;443;0;0;0;0;0;0;0;0;1;12of12inf
CHEATED;11910;25;9.785000727527915e-10;9.76367332225284e-10;2.4916591848741226e-07;25;0;0;0;0;0;0;0;0;2;12of12inf
CHEATER;11911;8;3.131200232808933e-10;8.882591524081655e-11;4.77864809682635e-08;8;0;0;0;0;0;0;0;0;2;12of12inf
CHEATERS;11912;21;8.219400611123449e-10;4.717353474420322e-10;2.5522775063720566e-07;18;0;0;0;0;0;0;0;0;2;12of12inf
CHEATING;11913;2997;1.1730258872160466e-07;6.660339411884235e-08;3.4840195491256668e-06;1657;0;0;0;0;0;0;0;0;2;12of12inf
CHEATS;11914;97;3.796580282280831e-09;2.6387517094276276e-09;4.817254660762697e-07;66;0;0;0;0;0;0;0;0;1;12of12inf
CHECK;11915;5263080;0.0002059969665161505;0.0004449873328073067;0.0007695776775423782;1210099;0;0;0;0;0;0;0;0;1;12of12inf
CHECKBOOK;11916;996;3.8983442898471214e-08;5.206686288440762e-08;2.806038133132169e-06;739;0;0;0;0;0;0;0;0;2;12of12inf
CHECKBOOKS;11917;448;1.7534721303730025e-08;1.662470798692077e-08;1.5151891613734097e-06;296;0;0;0;0;0;0;0;0;2;12of12inf
CHECKED;11918;30992;1.2130269701901808e-06;1.1712463210196473e-06;3.382256881278494e-05;13552;0;0;0;0;0;0;0;0;1;12of12inf
CHECKER;11919;3111;1.217645490533574e-07;1.4060222995087298e-07;1.4488329465170109e-05;904;0;0;0;0;0;0;0;0;2;12of12inf
CHECKERBOARD;11920;657;2.5714981911943365e-08;2.7678817486319444e-08;3.936228773797084e-06;286;0;0;0;0;0;0;0;0;3;12of12inf
CHECKERBOARDS;11921;2;7.828000582022332e-11;8.714482285632807e-11;6.818791692717054e-08;2;0;0;0;0;0;0;0;0;3;12of12inf
CHECKERED;11922;141;5.518740410325745e-09;5.159452245726585e-09;9.149701026659138e-07;86;0;0;0;0;0;0;0;0;2;12of12inf
CHECKERING;11923;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHECKERS;11924;4996;1.9554345453891788e-07;2.8208354717155927e-07;2.8272569932403266e-05;1058;0;0;0;0;0;0;0;0;2;12of12inf
CHECKING;11925;256449;1.0037414606295226e-05;1.0844056470052528e-05;7.067823715992625e-05;84173;0;0;0;0;0;0;0;0;2;12of12inf
CHECKLIST;11926;15014;5.876480036924166e-07;3.409787787713477e-07;7.84091019526633e-06;6588;0;0;0;0;0;0;0;0;2;12of12inf
CHECKLISTS;11927;5873;2.298692370910858e-07;3.5034496866308595e-07;9.874118691430215e-06;3864;0;0;0;0;0;0;0;0;2;12of12inf
CHECKMARK;11928;40445;1.5830174176994661e-06;4.23999115798927e-06;6.10630144753157e-05;27611;0;0;0;0;0;0;0;0;2;10K_2008
CHECKMATE;11929;4001;1.5659915164335676e-07;2.220810646292427e-07;2.613558487458945e-05;757;0;0;0;0;0;0;0;0;2;12of12inf
CHECKMATED;11930;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHECKMATES;11931;12;4.6968003492134e-10;1.0821802730012578e-09;9.02179578078432e-07;8;0;0;0;0;0;0;0;0;2;12of12inf
CHECKMATING;11932;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHECKOFF;11933;313;1.225082091086495e-08;6.300139239546708e-09;8.344837698426629e-07;122;0;0;0;0;0;0;0;0;2;12of12inf
CHECKOFFS;11934;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHECKOUT;11935;11116;4.3508027234880127e-07;3.740232637667869e-07;1.3890001711750664e-05;4910;0;0;0;0;0;0;0;0;2;12of12inf
CHECKOUTS;11936;486;1.9022041414314268e-08;2.0135619715797315e-08;2.57715818380525e-06;338;0;0;0;0;0;0;0;0;2;12of12inf
CHECKPOINT;11937;25905;1.0139217753864427e-06;5.550249413379417e-07;2.1695248405734524e-05;5438;0;0;0;0;0;0;0;0;2;12of12inf
CHECKPOINTS;11938;2731;1.0689134794751496e-07;6.512373610801308e-08;2.9709091117301626e-06;1781;0;0;0;0;0;0;0;0;2;12of12inf
CHECKROOM;11939;16;6.262400465617866e-10;1.8131692816292166e-10;5.763077810699974e-08;14;0;0;0;0;0;0;0;0;2;12of12inf
CHECKROOMS;11940;2;7.828000582022332e-11;6.933572852694098e-11;5.798201380969508e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
CHECKS;11941;396323;1.5512083373344185e-05;1.549662952614779e-05;9.451732797196239e-05;132149;0;0;0;0;0;0;0;0;1;12of12inf
CHECKUP;11942;1157;4.5284983366999196e-08;2.615972688069447e-08;4.009614487106087e-06;292;0;0;0;0;0;0;0;0;2;12of12inf
CHECKUPS;11943;1140;4.4619603317527295e-08;1.442146976603996e-08;1.1896370953781003e-06;393;0;0;0;0;0;0;0;0;2;12of12inf
CHEDDAR;11944;2365;9.256610688241408e-08;1.5448386456320277e-07;1.2421801812761946e-05;711;0;0;0;0;0;0;0;0;2;12of12inf
CHEDDARS;11945;50;1.957000145505583e-09;9.269789628139405e-10;1.949436274836899e-07;48;0;0;0;0;0;0;0;0;2;12of12inf
CHEEK;11946;4806;1.8810685398599664e-07;2.3873206205840105e-07;2.4012771418186108e-05;1015;0;0;0;0;0;0;0;0;1;12of12inf
CHEEKBONE;11947;1;3.914000291011166e-11;3.470547472423827e-11;3.840419139494375e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
CHEEKBONES;11948;16;6.262400465617866e-10;2.989462316720747e-10;8.767464268713563e-08;15;0;0;0;0;0;0;0;0;2;12of12inf
CHEEKED;11949;31;1.2133400902134617e-09;6.393310615300436e-10;1.7241264703846598e-07;19;0;0;0;0;0;0;0;0;1;12of12inf
CHEEKIER;11950;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEEKIEST;11951;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEEKILY;11952;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEEKINESS;11953;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEEKINESSES;11954;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHEEKING;11955;15;5.87100043651675e-10;1.9666344150133632e-10;5.975952229166129e-08;15;0;0;0;0;0;0;0;0;2;12of12inf
CHEEKS;11956;208;8.141120605303226e-09;5.274434102749513e-09;6.406647919606196e-07;171;0;0;0;0;0;0;0;0;1;12of12inf
CHEEKY;11957;49;1.9178601425954715e-09;1.0936397199235275e-09;2.0752149047111427e-07;46;0;0;0;0;0;0;0;0;2;12of12inf
CHEEP;11958;1;3.914000291011166e-11;1.161918653675821e-11;1.285749488104747e-08;1;0;0;0;0;0;0;0;0;1;12of12inf
CHEEPED;11959;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
CHEEPING;11960;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEEPS;11961;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
CHEER;11962;1429;5.5931064158549566e-08;6.510031120502394e-08;7.817078285076418e-06;333;0;0;0;0;0;0;0;0;1;12of12inf
CHEERED;11963;31;1.2133400902134617e-09;1.4110799580905682e-09;3.838489129011571e-07;30;0;0;0;0;0;0;0;0;1;12of12inf
CHEERER;11964;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEERERS;11965;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEERFUL;11966;129;5.0490603754044045e-09;7.575071316495376e-09;1.384318078423455e-06;80;0;0;0;0;0;0;0;0;2;12of12inf
CHEERFULLER;11967;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERFULLEST;11968;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERFULLY;11969;7;2.7398002037078165e-10;4.351624954908335e-10;2.878363565199265e-07;6;0;0;0;0;0;0;0;0;3;12of12inf
CHEERFULNESS;11970;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERFULNESSES;11971;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHEERIER;11972;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERIEST;11973;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERILY;11974;1;3.914000291011166e-11;4.4388222944670654e-11;4.911887312286235e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
CHEERINESS;11975;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERINESSES;11976;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHEERING;11977;302;1.1820280878853723e-08;1.6513569009915837e-08;3.857480254155073e-06;51;0;0;0;0;0;0;0;0;2;12of12inf
CHEERIO;11978;4;1.5656001164044664e-10;9.323194346531479e-11;9.421275172047145e-08;3;0;0;0;0;0;0;0;0;3;12of12inf
CHEERIOS;11979;257;1.0058980747898697e-08;1.344399719209518e-08;2.5560733317058185e-06;90;0;0;0;0;0;0;0;0;3;12of12inf
CHEERLEADER;11980;267;1.0450380776999814e-08;1.0679931227997094e-08;2.687224881201727e-06;60;0;0;0;0;0;0;0;0;3;12of12inf
CHEERLEADERS;11981;210;8.21940061112345e-09;8.357728534317851e-09;1.7949157672924185e-06;89;0;0;0;0;0;0;0;0;3;12of12inf
CHEERLEADING;11982;451;1.765214131246036e-08;1.716850138345281e-08;4.397310789036427e-06;117;0;0;0;0;0;0;0;0;3;10K_2010
CHEERLESS;11983;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEERLESSLY;11984;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERLESSNESS;11985;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEERLESSNESSES;11986;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHEERS;11987;449;1.7573861306640136e-08;1.9876680024094634e-08;6.073518238991525e-06;180;0;0;0;0;0;0;0;0;1;12of12inf
CHEERY;11988;110;4.305400320112283e-09;3.021193653221883e-09;1.398822436194294e-06;19;0;0;0;0;0;0;0;0;2;12of12inf
CHEESE;11989;40116;1.5701403567420395e-06;1.973380930573127e-06;5.898846082379558e-05;7642;0;0;0;0;0;0;0;0;1;12of12inf
CHEESEBURGER;11990;2788;1.0912232811339132e-07;7.657663660098829e-08;1.0331502359489751e-05;311;0;0;0;0;0;0;0;0;3;12of12inf
CHEESEBURGERS;11991;325;1.2720500945786291e-08;1.0459763375606344e-08;1.1943695329435299e-06;226;0;0;0;0;0;0;0;0;3;12of12inf
CHEESECAKE;11992;1429;5.5931064158549566e-08;6.01267930473591e-08;7.638000632989567e-06;746;0;0;0;0;0;0;0;0;2;12of12inf
CHEESECAKES;11993;420;1.64388012222469e-08;1.4536046549187855e-08;1.9739724330991993e-06;155;0;0;0;0;0;0;0;0;2;12of12inf
CHEESECLOTH;11994;3;1.17420008730335e-10;5.764640661123062e-11;5.736121052392306e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
CHEESECLOTHS;11995;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEESEPARING;11996;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEESEPARINGS;11997;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEESES;11998;3496;1.3683345017375037e-07;1.757602943230802e-07;1.1267399218895522e-05;1418;0;0;0;0;0;0;0;0;2;12of12inf
CHEESIER;11999;2;7.828000582022332e-11;4.490427211340986e-11;3.513889827777766e-08;2;0;0;0;0;0;0;0;0;3;12of12inf
CHEESIEST;12000;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEESINESS;12001;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEESINESSES;12002;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHEESY;12003;212;8.297680616943673e-09;9.814005559897582e-09;1.1313004752956412e-06;153;0;0;0;0;0;0;0;0;2;12of12inf
CHEETAH;12004;5108;1.999271348648504e-07;1.7399811564503675e-07;1.5612151923820498e-05;670;0;0;0;0;0;0;0;0;2;12of12inf
CHEETAHS;12005;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEF;12006;13113;5.132428581602943e-07;5.184816495525549e-07;2.026740462280838e-05;3949;0;0;0;0;0;0;0;0;1;12of12inf
CHEFS;12007;21709;8.496903231756141e-07;3.759922552831385e-07;4.577163835324118e-05;2020;0;0;0;0;0;0;0;0;1;12of12inf
CHEMICAL;12008;703550;2.7536949047409062e-05;2.4619498793916617e-05;0.00016315628660436402;158698;0;0;0;0;0;0;0;0;3;12of12inf
CHEMICALLY;12009;16376;6.409566876559886e-07;4.906012305735592e-07;8.4638628984414e-06;10665;0;0;0;0;0;0;0;0;3;12of12inf
CHEMICALS;12010;512641;2.0064770231842553e-05;1.7633103381168954e-05;0.00016177850908000754;111991;0;0;0;0;0;0;0;0;3;12of12inf
CHEMISE;12011;33;1.2916200960336848e-09;5.77870789881602e-10;2.3194876825006974e-07;11;0;0;0;0;0;0;0;0;2;12of12inf
CHEMISES;12012;50;1.957000145505583e-09;2.97613425828028e-10;1.502996451514283e-07;6;0;0;0;0;0;0;0;0;3;12of12inf
CHEMIST;12013;3263;1.2771382949569436e-07;1.253361823124187e-07;5.001410249874535e-06;2047;0;0;0;0;0;0;0;0;2;12of12inf
CHEMISTRIES;12014;10580;4.141012307889814e-07;3.076886859656185e-07;8.99972585001467e-06;4450;0;0;0;0;0;0;0;0;3;12of12inf
CHEMISTRY;12015;128657;5.035635354406236e-06;3.728214714086678e-06;4.510372324920452e-05;41763;0;0;0;0;0;0;0;0;3;12of12inf
CHEMISTS;12016;7110;2.782854206908939e-07;2.641587786674336e-07;9.9903524283504e-06;4397;0;0;0;0;0;0;0;0;2;12of12inf
CHEMO;12017;2439;9.546246709776234e-08;6.084419380052966e-08;3.6180921699480022e-06;1133;0;0;0;0;0;0;0;0;2;12of12inf
CHEMOS;12018;3;1.17420008730335e-10;4.789264242799519e-10;4.711767558127528e-07;3;0;0;0;0;0;0;0;0;2;12of12inf
CHEMOSATURATION;12019;810;3.170340235719045e-08;2.666179939569133e-08;1.0441339670839128e-05;38;0;0;0;0;0;0;0;0;6;10K_2012
CHEMOTHERAPEUTIC;12020;9820;3.8435482857729654e-07;2.955539534437965e-07;8.261951251899752e-06;4447;0;0;0;0;0;0;0;0;6;12of12inf
CHEMOTHERAPIES;12021;3471;1.3585495010099759e-07;7.630234062628168e-08;2.9333840455682797e-06;1786;0;0;0;0;0;0;0;0;5;12of12inf
CHEMOTHERAPY;12022;78808;3.08454534934008e-06;1.95874021081377e-06;3.081383518032381e-05;16259;0;0;0;0;0;0;0;0;5;12of12inf
CHEMURGIES;12023;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEMURGY;12024;57;2.2309801658763647e-09;3.961083098625639e-09;1.1647172948985604e-06;18;0;0;0;0;0;0;0;0;3;12of12inf
CHENILLE;12025;631;2.469734183628046e-08;2.1462576222591804e-08;2.7239121537820094e-06;175;0;0;0;0;0;0;0;0;2;12of12inf
CHENILLES;12026;16;6.262400465617866e-10;3.536742418881222e-10;1.5201927282014533e-07;11;0;0;0;0;0;0;0;0;2;12of12inf
CHEQUE;12027;11239;4.39894492706745e-07;2.3745834078607114e-07;8.18438308665946e-06;3560;0;0;0;0;0;0;0;0;1;12of12inf
CHEQUES;12028;6227;2.437247981212653e-07;2.0862786426743087e-07;7.513086318795361e-06;2593;0;0;0;0;0;0;0;0;1;12of12inf
CHERISH;12029;1125;4.403250327387562e-08;6.310687915265859e-08;9.067248602763824e-06;262;0;0;0;0;0;0;0;0;2;12of12inf
CHERISHED;12030;328;1.2837920954516626e-08;1.6936771205125854e-08;2.398287694624657e-06;167;0;0;0;0;0;0;0;0;2;12of12inf
CHERISHES;12031;3;1.17420008730335e-10;5.934465510377514e-11;4.516096574730857e-08;3;0;0;0;0;0;0;0;0;3;12of12inf
CHERISHING;12032;1;3.914000291011166e-11;8.637916352728925e-12;9.558497484894931e-09;1;0;0;0;0;0;0;0;0;3;12of12inf
CHEROOT;12033;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHEROOTS;12034;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHERRIES;12035;1058;4.141012307889814e-08;4.673574041374334e-08;6.20871063986664e-06;476;0;0;0;0;0;0;0;0;2;12of12inf
CHERRY;12036;46121;1.80517607421726e-06;2.066572710675074e-06;4.5744578630543525e-05;14138;0;0;0;0;0;0;0;0;2;12of12inf
CHERT;12037;1231;4.818134358234746e-08;5.541225506014812e-08;3.268151465184804e-06;732;0;0;0;0;0;0;0;0;1;12of12inf
CHERTS;12038;300;1.1742000873033499e-08;1.7100163518347662e-08;1.3488933205248115e-06;271;0;0;0;0;0;0;0;0;1;12of12inf
CHERUB;12039;27;1.0567800785730149e-09;9.72631842926474e-10;2.782190738998949e-07;21;0;0;0;0;0;0;0;0;2;12of12inf
CHERUBIC;12040;14;5.479600407415633e-10;4.41945459710329e-10;4.022424450683222e-07;2;0;0;0;0;0;0;0;0;3;12of12inf
CHERUBIM;12041;6;2.3484001746067e-10;2.1255052073119788e-10;2.3520297428909592e-07;1;0;0;0;0;0;0;0;0;3;12of12inf
CHERUBIMS;12042;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHERUBS;12043;27;1.0567800785730149e-09;6.915840109266103e-10;2.712541282371622e-07;14;0;0;0;0;0;0;0;0;2;12of12inf
CHERVIL;12044;319;1.248566092832562e-08;3.537671990301687e-08;7.721618143853767e-06;34;0;0;0;0;0;0;0;0;2;12of12inf
CHERVILS;12045;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHESS;12046;5021;1.9652195461167066e-07;2.5677191047135296e-07;1.8362703957969406e-05;1372;0;0;0;0;0;0;0;0;1;12of12inf
CHESSBOARD;12047;133;5.205620387044851e-09;7.67679526828405e-09;2.016752013122457e-06;40;0;0;0;0;0;0;0;0;2;12of12inf
CHESSBOARDS;12048;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHESSES;12049;10;3.914000291011166e-10;1.971416793663664e-10;1.0167566735019901e-07;5;0;0;0;0;0;0;0;0;2;12of12inf
CHESSMAN;12050;114;4.461960331752729e-09;1.0263049929894005e-08;2.6247499241437875e-06;41;0;0;0;0;0;0;0;0;2;12of12inf
CHESSMEN;12051;1;3.914000291011166e-11;2.2517840619186885e-11;2.4917666962098364e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
CHEST;12052;19965;7.814301581003794e-07;6.879381522943018e-07;3.3223596742789884e-05;5927;0;0;0;0;0;0;0;0;1;12of12inf
CHESTED;12053;2;7.828000582022332e-11;2.1272043088946768e-11;2.0321291775940698e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
CHESTERFIELD;12054;18749;7.338359145616835e-07;7.598178792134525e-07;2.821577969921228e-05;5424;0;0;0;0;0;0;0;0;3;12of12inf
CHESTERFIELDS;12055;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHESTFUL;12056;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHESTFULS;12057;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
CHESTIER;12058;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHESTIEST;12059;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHESTNUT;12060;24569;9.616307314985335e-07;1.5452512642934432e-06;4.2386285969818684e-05;7825;0;0;0;0;0;0;0;0;2;12of12inf
CHESTNUTS;12061;772;3.02160822466062e-08;2.594339333283215e-08;5.127702174980566e-06;71;0;0;0;0;0;0;0;0;2;12of12inf
CHESTS;12062;783;3.0646622278617434e-08;2.3153244327950045e-08;3.0816413608704686e-06;471;0;0;0;0;0;0;0;0;1;12of12inf
CHESTY;12063;4;1.5656001164044664e-10;2.3170016600276038e-11;1.7037488453066014e-08;3;0;0;0;0;0;0;0;0;2;12of12inf
CHEVALIER;12064;454;1.7769561321190697e-08;1.509910857684739e-08;2.3967706639530714e-06;213;0;0;0;0;0;0;0;0;3;12of12inf
CHEVALIERS;12065;1;3.914000291011166e-11;1.2938946158439234e-11;1.4317907150554873e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
CHEVIOT;12066;722;2.825908210110062e-08;3.511225531286051e-08;5.863428012331913e-06;156;0;0;0;0;0;0;0;0;3;12of12inf
CHEVIOTS;12067;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEVRON;12068;62196;2.4343516209973053e-06;2.0419528720276737e-06;6.142979398106404e-05;11059;0;0;0;0;0;0;0;0;2;12of12inf
CHEVRONS;12069;53;2.0744201542359183e-09;8.098347946013438e-10;3.0203942816175197e-07;30;0;0;0;0;0;0;0;0;2;12of12inf
CHEW;12070;5624;2.20123376366468e-07;3.845396174556251e-07;2.4271148588272056e-05;1344;0;0;0;0;0;0;0;0;1;12of12inf
CHEWABLE;12071;2384;9.33097669377062e-08;8.290589797430346e-08;5.453898287745441e-06;959;0;0;0;0;0;0;0;0;3;10K_2010
CHEWED;12072;135;5.283900392865074e-09;4.17026367826181e-09;7.775943103109406e-07;97;0;0;0;0;0;0;0;0;1;12of12inf
CHEWER;12073;149;5.8318604336066376e-09;3.846591682080711e-09;9.8473355396639e-07;21;0;0;0;0;0;0;0;0;2;12of12inf
CHEWERS;12074;1;3.914000291011166e-11;6.689502995871976e-11;7.402433057949061e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
CHEWIER;12075;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEWIEST;12076;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEWINESS;12077;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
CHEWINESSES;12078;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
CHEWING;12079;6383;2.498306385752427e-07;2.994986422295064e-07;1.9930257886929392e-05;1564;0;0;0;0;0;0;0;0;2;12of12inf
CHEWS;12080;1498;5.863172435934727e-08;5.239996574530841e-08;3.3836328484159815e-06;605;0;0;0;0;0;0;0;0;1;12of12inf
CHEWY;12081;908;3.5539122642381394e-08;2.9735272506021286e-08;2.5598922571603417e-06;391;0;0;0;0;0;0;0;0;2;12of12inf
CHI;12082;34860;1.3644205014464926e-06;1.786598501728217e-06;7.491844366043046e-05;6022;0;0;0;0;0;0;0;0;1;12of12inf
